image_name,cve,scanners
perl,CVE-2019-6988,grype+snyk+trivy
perl,CVE-2017-17740,grype+snyk+trivy
perl,CVE-2001-1483,grype+snyk+trivy
perl,CVE-2019-16233,grype+trivy
perl,CVE-2023-29659,grype+snyk+trivy
perl,CVE-2023-31484,grype+snyk+trivy
perl,CVE-2023-29007,grype+snyk+trivy
perl,CVE-2023-2908,grype+snyk+trivy
perl,CVE-2007-3476,grype+snyk+trivy
perl,CVE-2019-16089,grype+trivy
perl,CVE-2018-1000007,grype+snyk+trivy
perl,CVE-2014-9892,grype+trivy
perl,CVE-2023-3772,grype+trivy
perl,CVE-2017-16232,grype+snyk+trivy
perl,CVE-2022-45884,grype+trivy
perl,CVE-2023-37769,grype+snyk+trivy
perl,CVE-2022-48303,grype+snyk+trivy
perl,CVE-2019-16230,grype+trivy
perl,CVE-2019-1010025,grype+snyk+trivy
perl,CVE-2023-27103,grype+snyk+trivy
perl,CVE-2023-3428,grype+snyk+trivy
perl,CVE-2018-15607,grype+snyk+trivy
perl,CVE-2023-25433,grype+snyk+trivy
perl,CVE-2018-20796,grype+snyk+trivy
perl,CVE-2021-3575,grype+snyk+trivy
perl,CVE-2023-34151,grype+snyk+trivy
perl,CVE-2018-5709,grype+snyk+trivy
perl,CVE-2023-32570,grype+snyk+trivy
perl,CVE-2017-11755,grype+snyk+trivy
perl,CVE-2018-20845,trivy
perl,CVE-2023-3773,grype+trivy
perl,CVE-2022-3219,grype+snyk+trivy
perl,CVE-2008-1688,grype+snyk+trivy
perl,CVE-2007-2243,grype+snyk+trivy
wordpress,CVE-2018-9996,grype+snyk+trivy
wordpress,CVE-2023-31084,grype+trivy
wordpress,CVE-2022-31628,trivy
wordpress,CVE-2022-42919,grype+snyk+trivy
wordpress,CVE-2023-36191,grype+snyk+trivy
wordpress,CVE-2020-13974,trivy
wordpress,CVE-2023-1289,grype+snyk+trivy
wordpress,CVE-2017-13694,grype+trivy
wordpress,CVE-2001-1534,grype+snyk+trivy
wordpress,CVE-2021-20309,grype+snyk+trivy
wordpress,CVE-2022-28463,grype+snyk+trivy
wordpress,CVE-2022-4899,grype+snyk+trivy
wordpress,CVE-2023-3164,grype+snyk+trivy
wordpress,CVE-2021-20197,grype+snyk+trivy
wordpress,CVE-2022-1350,grype+snyk+trivy
wordpress,CVE-2007-6755,grype+snyk+trivy
wordpress,CVE-2023-35827,grype+trivy
wordpress,CVE-2019-15794,grype+trivy
wordpress,CVE-2005-3660,grype+trivy
wordpress,CVE-2023-37453,grype+trivy
wordpress,CVE-2021-30473,grype+snyk+trivy
wordpress,CVE-2021-3549,grype+snyk+trivy
wordpress,CVE-2023-32665,grype+snyk+trivy
wordpress,CVE-2011-4915,grype+trivy
wordpress,CVE-2021-4189,grype+snyk+trivy
wordpress,CVE-2021-3714,grype+trivy
wordpress,CVE-2020-27843,trivy
wordpress,CVE-2017-7245,grype+snyk+trivy
wordpress,CVE-2021-29338,grype+snyk+trivy
wordpress,CVE-2023-35828,grype+trivy
wordpress,CVE-2023-3863,grype+trivy
wordpress,CVE-2023-31437,grype+snyk+trivy
wordpress,CVE-2021-3773,trivy
wordpress,CVE-2021-33061,grype+trivy
wordpress,CVE-2010-0928,grype+snyk+trivy
wordpress,CVE-2020-36325,grype+snyk+trivy
wordpress,CVE-2017-17973,grype+snyk+trivy
wordpress,CVE-2023-28320,grype+snyk+trivy
wordpress,CVE-2023-34152,grype+snyk+trivy
wordpress,CVE-2021-44733,trivy
wordpress,CVE-2020-27824,trivy
wordpress,CVE-2021-3744,trivy
wordpress,CVE-2014-9900,grype+trivy
wordpress,CVE-2023-28321,grype+snyk+trivy
wordpress,CVE-2022-3715,grype+snyk+trivy
wordpress,CVE-2023-23000,grype+trivy
wordpress,CVE-2023-26242,grype+trivy
wordpress,CVE-2019-19449,grype+trivy
wordpress,CVE-2022-44033,grype+trivy
wordpress,CVE-2020-36130,grype+snyk+trivy
wordpress,CVE-2020-12362,grype+trivy
wordpress,CVE-2023-31439,grype+snyk+trivy
wordpress,CVE-2021-3737,grype+snyk+trivy
wordpress,CVE-2023-29491,grype+snyk+trivy
wordpress,CVE-2016-8660,grype+trivy
wordpress,CVE-2007-3303,grype+snyk+trivy
wordpress,CVE-2018-5727,trivy
wordpress,CVE-2021-3847,grype+trivy
wordpress,CVE-2021-26401,trivy
wordpress,CVE-2014-8166,grype+snyk+trivy
wordpress,CVE-2023-31081,grype+trivy
wordpress,CVE-2021-4219,grype+snyk+trivy
wordpress,CVE-2020-27619,grype+snyk+trivy
wordpress,CVE-2010-4651,grype+snyk+trivy
wordpress,CVE-2023-27534,grype+snyk+trivy
wordpress,CVE-2019-15213,grype+trivy
wordpress,CVE-2019-12378,grype+trivy
wordpress,CVE-2022-3114,grype+trivy
wordpress,CVE-2023-38289,grype+snyk+trivy
wordpress,CVE-2022-45919,grype+trivy
wordpress,CVE-2018-6951,grype+snyk+trivy
wordpress,CVE-2022-0391,grype+snyk+trivy
wordpress,CVE-2023-29383,grype+snyk+trivy
wordpress,CVE-2022-2873,trivy
wordpress,CVE-2020-35448,grype+snyk+trivy
wordpress,CVE-2023-4194,grype+trivy
wordpress,CVE-2021-29154,trivy
wordpress,CVE-2021-4157,trivy
wordpress,CVE-2019-16234,grype+trivy
wordpress,CVE-2022-41409,grype+snyk+trivy
wordpress,CVE-2017-7246,grype+snyk+trivy
wordpress,CVE-2022-3566,grype+trivy
wordpress,CVE-2022-45886,grype+trivy
wordpress,CVE-2023-21400,grype+trivy
wordpress,CVE-2022-45887,grype+trivy
wordpress,CVE-2013-0340,grype+snyk+trivy
wordpress,CVE-2023-0597,grype+trivy
wordpress,CVE-2016-8678,grype+snyk+trivy
wordpress,CVE-2021-4023,grype+trivy
wordpress,CVE-2020-36133,grype+snyk+trivy
wordpress,CVE-2022-0002,trivy
wordpress,CVE-2023-27043,grype+snyk+trivy
wordpress,CVE-2023-3776,grype+trivy
wordpress,CVE-2021-3743,trivy
wordpress,CVE-2023-38288,grype+snyk+trivy
wordpress,CVE-2023-32611,grype+snyk+trivy
wordpress,CVE-2023-3111,grype+trivy
wordpress,CVE-2023-2898,grype+trivy
wordpress,CVE-2023-4273,grype+trivy
wordpress,CVE-2022-45061,grype+snyk+trivy
wordpress,CVE-2019-6988,grype+snyk+trivy
wordpress,CVE-2023-29659,grype+snyk+trivy
wordpress,CVE-2021-43056,trivy
wordpress,CVE-2022-1056,grype+snyk+trivy
wordpress,CVE-2018-15607,grype+snyk+trivy
wordpress,CVE-2023-25433,grype+snyk+trivy
wordpress,CVE-2018-20796,grype+snyk+trivy
wordpress,CVE-2023-32570,grype+snyk+trivy
wordpress,CVE-2023-34969,grype+snyk+trivy
wordpress,CVE-2023-2124,grype+trivy
wordpress,CVE-2019-11191,grype+trivy
wordpress,CVE-2003-1581,grype+snyk+trivy
wordpress,CVE-2023-35788,grype+trivy
wordpress,CVE-2023-2007,grype+trivy
wordpress,CVE-2018-21232,grype+snyk+trivy
wordpress,CVE-2021-22922,grype+snyk+trivy
wordpress,CVE-2022-31782,grype+snyk+trivy
wordpress,CVE-2022-31629,trivy
wordpress,CVE-2021-36084,grype+snyk+trivy
wordpress,CVE-2019-16231,grype+trivy
wordpress,CVE-2012-0039,grype+snyk+trivy
wordpress,CVE-2021-20245,grype+snyk+trivy
wordpress,CVE-2020-14155,trivy
wordpress,CVE-2023-23915,grype+snyk+trivy
wordpress,CVE-2021-3752,trivy
wordpress,CVE-2017-11754,grype+snyk+trivy
wordpress,CVE-2017-16231,grype+snyk+trivy
wordpress,CVE-2021-36087,grype+snyk+trivy
wordpress,CVE-2023-1579,grype+snyk+trivy
wordpress,CVE-2007-5686,grype+snyk+trivy
wordpress,CVE-2010-4756,grype+snyk+trivy
wordpress,CVE-2013-7445,grype+trivy
wordpress,CVE-2016-9113,grype+snyk+trivy
wordpress,CVE-2021-3764,trivy
wordpress,CVE-2023-40283,grype+trivy
wordpress,CVE-2015-3276,grype+snyk+trivy
wordpress,CVE-2023-37454,grype+trivy
wordpress,CVE-2022-0322,trivy
wordpress,CVE-2021-45078,grype+snyk+trivy
wordpress,CVE-2023-30775,grype+snyk+trivy
wordpress,CVE-2021-3612,trivy
wordpress,CVE-2023-27102,grype+snyk+trivy
wordpress,CVE-2016-9114,grype+snyk+trivy
wordpress,CVE-2008-0456,grype+snyk+trivy
wordpress,CVE-2021-43389,trivy
wordpress,CVE-2023-22995,grype+trivy
wordpress,CVE-2022-1122,grype+snyk+trivy
wordpress,CVE-2018-1121,grype+trivy
wordpress,CVE-2020-12363,grype+trivy
wordpress,CVE-2022-3523,grype+trivy
wordpress,CVE-2022-38457,grype+trivy
wordpress,CVE-2016-9581,grype+snyk+trivy
wordpress,CVE-2023-2002,grype+trivy
wordpress,CVE-2010-2632,grype+snyk+trivy
wordpress,CVE-2017-13693,grype+trivy
wordpress,CVE-2023-27538,grype+snyk+trivy
wordpress,CVE-2022-0480,grype+trivy
wordpress,CVE-2022-27672,grype+trivy
wordpress,CVE-2022-45885,grype+trivy
wordpress,CVE-2012-4542,grype+trivy
wordpress,CVE-2021-46822,grype+snyk+trivy
wordpress,CVE-2021-4002,trivy
wordpress,CVE-2023-1076,grype+trivy
wordpress,CVE-2017-7275,grype+snyk+trivy
wordpress,CVE-2023-3609,grype+trivy
wordpress,CVE-2020-27845,trivy
wordpress,CVE-2019-6129,grype+snyk+trivy
wordpress,CVE-2021-3669,grype+trivy
wordpress,CVE-2022-0400,grype+trivy
wordpress,CVE-2021-20246,grype+snyk+trivy
wordpress,CVE-2018-16376,grype+snyk+trivy
wordpress,CVE-2022-32546,grype+snyk+trivy
wordpress,CVE-2021-45485,trivy
wordpress,CVE-2015-20107,grype+snyk+trivy
wordpress,CVE-2023-34241,grype+snyk+trivy
wordpress,CVE-2020-35501,grype+trivy
wordpress,CVE-2020-4788,trivy
wordpress,CVE-2023-24535,grype+snyk+trivy
wordpress,CVE-2023-4010,grype+trivy
wordpress,CVE-2010-5321,grype+trivy
wordpress,CVE-2023-0266,trivy
wordpress,CVE-2023-27536,grype+snyk+trivy
wordpress,CVE-2019-12381,grype+trivy
wordpress,CVE-2018-20712,grype+snyk+trivy
wordpress,CVE-2021-20244,grype+snyk+trivy
wordpress,CVE-2019-6706,grype+snyk+trivy
wordpress,CVE-2023-35823,grype+trivy
wordpress,CVE-2023-27533,grype+snyk+trivy
wordpress,CVE-2017-0630,grype+trivy
wordpress,CVE-2020-15389,trivy
wordpress,CVE-2022-1247,grype+trivy
wordpress,CVE-2020-13529,grype+snyk+trivy
wordpress,CVE-2023-3338,grype+trivy
wordpress,CVE-2021-4083,trivy
wordpress,CVE-2019-1010204,grype+snyk+trivy
wordpress,CVE-2020-24504,grype+trivy
wordpress,CVE-2010-1679,grype+snyk+trivy
wordpress,CVE-2023-0160,grype+trivy
wordpress,CVE-2022-44034,grype+trivy
wordpress,CVE-2021-43976,trivy
wordpress,CVE-2023-2953,grype+snyk+trivy
wordpress,CVE-2021-39212,grype+snyk+trivy
wordpress,CVE-2016-9118,trivy
wordpress,CVE-2007-0086,grype+snyk+trivy
wordpress,CVE-2017-17740,grype+snyk+trivy
wordpress,CVE-2023-38560,grype+snyk+trivy
wordpress,CVE-2019-8457,grype+snyk+trivy
wordpress,CVE-2022-1304,grype+snyk+trivy
wordpress,CVE-2019-16233,grype+trivy
wordpress,CVE-2023-3212,grype+trivy
wordpress,CVE-2021-46195,grype+snyk+trivy
wordpress,CVE-2021-20313,grype+snyk+trivy
wordpress,CVE-2021-36086,grype+snyk+trivy
wordpress,CVE-2022-1280,grype+trivy
wordpress,CVE-2019-16230,grype+trivy
wordpress,CVE-2023-3428,grype+snyk+trivy
wordpress,CVE-2021-4203,trivy
wordpress,CVE-2022-3219,grype+snyk+trivy
wordpress,CVE-2021-20284,grype+snyk+trivy
wordpress,CVE-2021-29921,grype+snyk+trivy
wordpress,CVE-2021-30475,grype+snyk+trivy
wordpress,CVE-2021-30474,grype+snyk+trivy
wordpress,CVE-2022-1115,grype+snyk+trivy
wordpress,CVE-2023-4147,grype+trivy
wordpress,CVE-2016-9116,grype+snyk+trivy
wordpress,CVE-2022-4285,grype+snyk+trivy
wordpress,CVE-2008-2544,grype+trivy
wordpress,CVE-2017-9117,grype+snyk+trivy
wordpress,CVE-2021-37159,trivy
wordpress,CVE-2007-1743,grype+snyk+trivy
wordpress,CVE-2021-45486,trivy
wordpress,CVE-2022-43551,grype+snyk+trivy
wordpress,CVE-2023-4128,grype+trivy
wordpress,CVE-2017-5563,grype+snyk+trivy
wordpress,CVE-2023-23039,grype+trivy
wordpress,CVE-2020-0404,trivy
wordpress,CVE-2021-36690,grype+snyk+trivy
wordpress,CVE-2023-21255,grype+trivy
wordpress,CVE-2021-39686,grype+trivy
wordpress,CVE-2018-16375,grype+snyk+trivy
wordpress,CVE-2018-17977,grype+trivy
wordpress,CVE-2023-3316,grype+snyk+trivy
wordpress,CVE-2022-3213,grype+snyk+trivy
wordpress,CVE-2021-4037,trivy
wordpress,CVE-2023-35824,grype+trivy
wordpress,CVE-2023-2269,grype+trivy
wordpress,CVE-2022-0286,trivy
wordpress,CVE-2005-2541,grype+snyk+trivy
wordpress,CVE-2023-1906,grype+snyk+trivy
wordpress,CVE-2007-6761,grype+trivy
wordpress,CVE-2023-4133,grype+trivy
wordpress,CVE-2007-3719,grype+trivy
wordpress,CVE-2023-4134,grype+trivy
wordpress,CVE-2022-3108,grype+trivy
wordpress,CVE-2021-20243,grype+snyk+trivy
wordpress,CVE-2023-1075,grype+trivy
wordpress,CVE-2019-12379,grype+trivy
wordpress,CVE-2023-31083,grype+trivy
wordpress,CVE-2023-4016,grype+snyk+trivy
wordpress,CVE-2021-4204,grype+trivy
wordpress,CVE-2020-36135,grype+snyk+trivy
wordpress,CVE-2023-3195,grype+snyk+trivy
wordpress,CVE-2022-31630,trivy
wordpress,CVE-2016-8862,grype+snyk+trivy
wordpress,CVE-2019-20838,grype+snyk+trivy
wordpress,CVE-2017-13716,grype+snyk+trivy
wordpress,CVE-2015-2877,grype+trivy
wordpress,CVE-2008-4609,grype+trivy
wordpress,CVE-2021-20311,grype+snyk+trivy
wordpress,CVE-2023-1206,grype+trivy
wordpress,CVE-2022-40133,grype+trivy
wordpress,CVE-2023-39978,grype+snyk+trivy
wordpress,CVE-2022-39189,grype+trivy
wordpress,CVE-2021-3826,grype+snyk+trivy
wordpress,CVE-2021-4214,grype+snyk+trivy
wordpress,CVE-2003-1580,grype+snyk+trivy
wordpress,CVE-2021-36085,grype+snyk+trivy
wordpress,CVE-2020-0478,grype+snyk+trivy
wordpress,CVE-2020-27820,trivy
wordpress,CVE-2023-31438,grype+snyk+trivy
wordpress,CVE-2017-18018,grype+snyk+trivy
wordpress,CVE-2021-22923,grype+snyk+trivy
wordpress,CVE-2023-31085,grype+trivy
wordpress,CVE-2020-11725,grype+trivy
wordpress,CVE-2019-12456,grype+trivy
wordpress,CVE-2022-2961,grype+trivy
wordpress,CVE-2021-45346,grype+snyk+trivy
wordpress,CVE-2016-10723,grype+trivy
wordpress,CVE-2018-5785,trivy
wordpress,CVE-2019-16229,grype+trivy
wordpress,CVE-2023-1192,grype+trivy
wordpress,CVE-2018-20673,grype+snyk+trivy
wordpress,CVE-2022-2309,grype+snyk+trivy
wordpress,CVE-2023-35829,grype+trivy
wordpress,CVE-2021-32078,grype+trivy
wordpress,CVE-2023-34256,grype+trivy
wordpress,CVE-2023-3640,grype+trivy
wordpress,CVE-2023-31486,grype+snyk+trivy
wordpress,CVE-2021-20241,grype+snyk+trivy
wordpress,CVE-2021-28861,grype+snyk+trivy
wordpress,CVE-2016-9115,grype+snyk+trivy
wordpress,CVE-2016-8866,grype+snyk+trivy
wordpress,CVE-2023-0996,grype+snyk+trivy
wordpress,CVE-2017-9937,grype+snyk+trivy
wordpress,CVE-2022-31631,trivy
wordpress,CVE-2021-33294,grype+snyk+trivy
wordpress,CVE-2017-17479,grype+snyk+trivy
wordpress,CVE-2023-3389,grype+trivy
wordpress,CVE-2020-10735,grype+snyk+trivy
wordpress,CVE-2021-21781,trivy
wordpress,CVE-2023-32324,grype+snyk+trivy
wordpress,CVE-2023-2908,grype+snyk+trivy
wordpress,CVE-2019-16089,grype+trivy
wordpress,CVE-2021-20322,trivy
wordpress,CVE-2022-45884,grype+trivy
wordpress,CVE-2023-1380,grype+trivy
wordpress,CVE-2023-23003,grype+trivy
wordpress,CVE-2021-3575,grype+snyk+trivy
wordpress,CVE-2023-34151,grype+snyk+trivy
wordpress,CVE-2008-1688,grype+snyk+trivy
wordpress,CVE-2022-32545,grype+snyk+trivy
wordpress,CVE-2022-42916,grype+snyk+trivy
wordpress,CVE-2018-12928,grype+trivy
wordpress,CVE-2023-23914,grype+snyk+trivy
wordpress,CVE-2019-19378,grype+trivy
wordpress,CVE-2023-27535,grype+snyk+trivy
wordpress,CVE-2019-1010022,grype+snyk+trivy
wordpress,CVE-2022-3567,grype+trivy
wordpress,CVE-2021-33560,grype+snyk+trivy
wordpress,CVE-2023-24329,grype+snyk+trivy
wordpress,CVE-2018-6829,grype+snyk+trivy
wordpress,CVE-2019-19070,grype+trivy
wordpress,CVE-2021-41864,trivy
wordpress,CVE-2021-3772,trivy
wordpress,CVE-2023-4132,grype+trivy
wordpress,CVE-2022-4269,grype+trivy
wordpress,CVE-2022-3344,grype+trivy
wordpress,CVE-2011-4916,grype+trivy
wordpress,CVE-2019-1010024,grype+snyk+trivy
wordpress,CVE-2022-32547,grype+snyk+trivy
wordpress,CVE-2022-44032,grype+trivy
wordpress,CVE-2023-3817,grype+snyk+trivy
wordpress,CVE-2020-36131,grype+snyk+trivy
wordpress,CVE-2019-9192,grype+snyk+trivy
wordpress,CVE-2021-4197,trivy
wordpress,CVE-2022-0563,grype+snyk+trivy
wordpress,CVE-2018-6952,grype+snyk+trivy
wordpress,CVE-2020-24370,grype+snyk+trivy
wordpress,CVE-2021-3864,grype+trivy
wordpress,CVE-2016-9580,grype+snyk+trivy
wordpress,CVE-2022-35737,grype+snyk+trivy
wordpress,CVE-2023-3611,grype+trivy
wordpress,CVE-2018-10126,grype+snyk+trivy
wordpress,CVE-2013-4235,grype+snyk+trivy
wordpress,CVE-2023-4004,grype+trivy
wordpress,CVE-2021-43818,trivy
wordpress,CVE-2023-3446,grype+snyk+trivy
wordpress,CVE-2023-26966,grype+snyk+trivy
wordpress,CVE-2018-20847,trivy
wordpress,CVE-2018-18483,grype+snyk+trivy
wordpress,CVE-2020-15719,grype+snyk+trivy
wordpress,CVE-2019-12973,trivy
wordpress,CVE-2020-16156,grype+snyk+trivy
wordpress,CVE-2020-27823,trivy
wordpress,CVE-2023-3618,grype+snyk+trivy
wordpress,CVE-2022-0001,trivy
wordpress,CVE-2011-4116,grype+snyk+trivy
wordpress,CVE-2022-1210,grype+snyk+trivy
wordpress,CVE-2021-42739,trivy
wordpress,CVE-2018-20846,grype+snyk+trivy
wordpress,CVE-2022-37454,grype+snyk+trivy
wordpress,CVE-2023-28322,grype+snyk+trivy
wordpress,CVE-2023-0386,trivy
wordpress,CVE-2023-2157,grype+snyk+trivy
wordpress,CVE-2023-3141,grype+trivy
wordpress,CVE-2021-32256,grype+snyk+trivy
wordpress,CVE-2023-1916,grype+snyk+trivy
wordpress,CVE-2005-0406,grype+snyk+trivy
wordpress,CVE-2019-1010023,grype+snyk+trivy
wordpress,CVE-2016-10506,grype+snyk+trivy
wordpress,CVE-2010-4563,grype+trivy
wordpress,CVE-2021-3574,grype+snyk+trivy
wordpress,CVE-2022-23901,grype+snyk+trivy
wordpress,CVE-2022-0500,grype+trivy
wordpress,CVE-2021-44879,grype+trivy
wordpress,CVE-2023-1972,grype+snyk+trivy
wordpress,CVE-2022-4543,grype+trivy
wordpress,CVE-2022-41222,trivy
wordpress,CVE-2021-45261,grype+snyk+trivy
wordpress,CVE-2017-11164,grype+snyk+trivy
wordpress,CVE-2021-26934,grype+trivy
wordpress,CVE-2019-19882,grype+snyk+trivy
wordpress,CVE-2016-9117,grype+snyk+trivy
wordpress,CVE-2019-16232,grype+trivy
wordpress,CVE-2021-3759,trivy
wordpress,CVE-2023-38559,grype+snyk+trivy
wordpress,CVE-2020-27814,trivy
wordpress,CVE-2021-31239,grype+snyk+trivy
wordpress,CVE-2023-26965,grype+snyk+trivy
wordpress,CVE-2023-20588,grype+trivy
wordpress,CVE-2023-34319,grype+trivy
wordpress,CVE-2023-1981,grype+snyk+trivy
wordpress,CVE-2021-3530,grype+snyk+trivy
wordpress,CVE-2017-14159,grype+snyk+trivy
wordpress,CVE-2020-16599,grype+snyk+trivy
wordpress,CVE-2021-3610,grype+snyk+trivy
wordpress,CVE-2003-1307,grype+snyk+trivy
wordpress,CVE-2022-1114,grype+snyk+trivy
wordpress,CVE-2021-3487,grype+snyk+trivy
wordpress,CVE-2004-0230,grype+trivy
wordpress,CVE-2021-3426,grype+snyk+trivy
wordpress,CVE-2022-41848,grype+trivy
wordpress,CVE-2011-4917,grype+trivy
wordpress,CVE-2019-12382,grype+trivy
wordpress,CVE-2019-19814,grype+trivy
wordpress,CVE-2008-3134,grype+snyk+trivy
wordpress,CVE-2016-3709,grype+snyk+trivy
wordpress,CVE-2023-3268,grype+trivy
wordpress,CVE-2013-4392,grype+snyk+trivy
wordpress,CVE-2019-20794,grype+trivy
wordpress,CVE-2022-4378,trivy
wordpress,CVE-2023-36054,grype+snyk+trivy
wordpress,CVE-2021-20312,grype+snyk+trivy
wordpress,CVE-2019-20454,grype+snyk+trivy
wordpress,CVE-2020-12364,grype+trivy
wordpress,CVE-2022-38533,grype+snyk+trivy
wordpress,CVE-2011-3374,grype+snyk+trivy
wordpress,CVE-2016-2781,grype+snyk+trivy
wordpress,CVE-2016-10505,grype+snyk+trivy
wordpress,CVE-2011-3389,grype+snyk+trivy
wordpress,CVE-2023-3090,grype+trivy
wordpress,CVE-2023-31082,grype+trivy
wordpress,CVE-2020-36694,grype+trivy
wordpress,CVE-2022-1011,trivy
wordpress,CVE-2021-3733,grype+snyk+trivy
wordpress,CVE-2019-12455,grype+trivy
wordpress,CVE-2019-12380,grype+trivy
wordpress,CVE-2008-1687,grype+snyk+trivy
wordpress,CVE-2020-27842,trivy
wordpress,CVE-2020-14304,grype+trivy
wordpress,CVE-2023-3397,grype+trivy
wordpress,CVE-2018-12699,grype+snyk+trivy
wordpress,CVE-2023-31484,grype+snyk+trivy
wordpress,CVE-2014-9892,grype+trivy
wordpress,CVE-2023-3772,grype+trivy
wordpress,CVE-2017-16232,grype+snyk+trivy
wordpress,CVE-2021-4149,grype+trivy
wordpress,CVE-2022-48303,grype+snyk+trivy
wordpress,CVE-2019-1010025,grype+snyk+trivy
wordpress,CVE-2022-43945,grype+trivy
wordpress,CVE-2023-27103,grype+snyk+trivy
wordpress,CVE-2021-0941,trivy
wordpress,CVE-2023-29499,grype+snyk+trivy
wordpress,CVE-2018-5709,grype+snyk+trivy
wordpress,CVE-2018-20845,trivy
wordpress,CVE-2022-25265,grype+trivy
wordpress,CVE-2017-11755,grype+snyk+trivy
wordpress,CVE-2023-3773,grype+trivy
maven,CVE-2019-1010204,grype+snyk+trivy
maven,CVE-2016-2781,grype+snyk+trivy
maven,CVE-2023-2975,grype+snyk+trivy
maven,CVE-2022-3857,grype+snyk+trivy
maven,CVE-2022-27943,grype+snyk+trivy
maven,CVE-2018-1000021,grype+snyk+trivy
maven,CVE-2018-12698,grype+snyk+trivy
maven,CVE-2016-20013,grype+snyk+trivy
maven,CVE-2022-4899,grype+snyk+trivy
maven,CVE-2023-2976,grype+snyk+trivy
maven,CVE-2022-3715,grype+snyk+trivy
maven,CVE-2022-4285,grype+snyk+trivy
maven,CVE-2020-16599,grype+snyk+trivy
maven,CVE-2023-29383,grype+snyk+trivy
maven,CVE-2023-2953,grype+snyk+trivy
maven,CVE-2021-31879,grype+snyk+trivy
maven,CVE-2023-4016,grype+snyk+trivy
maven,CVE-2018-1000007,grype+snyk+trivy
maven,CVE-2018-20657,grype+snyk+trivy
maven,CVE-2017-13716,grype+snyk+trivy
maven,CVE-2023-36054,grype+snyk+trivy
maven,CVE-2017-11164,grype+snyk+trivy
maven,CVE-2022-3219,grype+snyk+trivy
centos,CVE-2022-2845,grype+snyk+trivy
centos,CVE-2021-40153,grype+snyk+trivy
centos,CVE-2018-12697,grype+snyk+trivy
centos,CVE-2023-36191,grype+snyk+trivy
centos,CVE-2018-6872,grype+snyk+trivy
centos,CVE-2022-2175,grype+snyk+trivy
centos,CVE-2018-19211,grype+snyk+trivy
centos,CVE-2021-20197,grype+snyk+trivy
centos,CVE-2021-25214,grype+snyk+trivy
centos,CVE-2022-2849,grype+snyk+trivy
centos,CVE-2020-17049,grype+snyk+trivy
centos,CVE-2023-1175,grype+snyk+trivy
centos,CVE-2023-2602,grype+snyk+trivy
centos,CVE-2023-32665,grype+snyk+trivy
centos,CVE-2021-27645,grype+snyk+trivy
centos,CVE-2021-38185,grype+snyk+trivy
centos,CVE-2021-4189,grype+snyk+trivy
centos,CVE-2023-4156,grype+snyk+trivy
centos,CVE-2022-1619,grype+snyk+trivy
centos,CVE-2022-0778,grype+snyk+trivy
centos,CVE-2021-37750,grype+snyk+trivy
centos,CVE-2022-2208,grype+snyk+trivy
centos,CVE-2019-13750,grype+snyk+trivy
centos,CVE-2022-32206,grype+snyk+trivy
centos,CVE-2023-28320,grype+snyk+trivy
centos,CVE-2023-0054,grype+snyk+trivy
centos,CVE-2021-20269,grype+snyk+trivy
centos,CVE-2022-2125,grype+snyk+trivy
centos,CVE-2021-3712,grype+snyk+trivy
centos,CVE-2023-2222,grype+snyk+trivy
centos,CVE-2022-3234,grype+snyk+trivy
centos,CVE-2022-22825,grype+snyk+trivy
centos,CVE-2022-38178,grype+snyk+trivy
centos,CVE-2021-3537,grype+snyk+trivy
centos,CVE-2022-1927,grype+snyk+trivy
centos,CVE-2023-28321,grype+snyk+trivy
centos,CVE-2021-35938,grype+snyk+trivy
centos,CVE-2021-3737,grype+snyk+trivy
centos,CVE-2023-29491,grype+snyk+trivy
centos,CVE-2018-20671,grype+snyk+trivy
centos,CVE-2020-35496,grype+snyk+trivy
centos,CVE-2021-20193,grype+snyk+trivy
centos,CVE-2020-12762,grype+snyk+trivy
centos,CVE-2021-35942,grype+snyk+trivy
centos,CVE-2018-17985,grype+snyk+trivy
centos,CVE-2022-22822,grype+snyk+trivy
centos,CVE-2023-0286,grype+snyk+trivy
centos,CVE-2021-3927,grype+snyk+trivy
centos,CVE-2022-2522,grype+snyk+trivy
centos,CVE-2023-1127,grype+snyk+trivy
centos,CVE-2023-27534,grype+snyk+trivy
centos,CVE-2022-3352,grype+snyk+trivy
centos,CVE-2019-18218,grype+snyk+trivy
centos,CVE-2021-25215,grype+snyk+trivy
centos,CVE-2022-3515,grype+snyk+trivy
centos,CVE-2022-0391,grype+snyk+trivy
centos,CVE-2019-17594,grype+snyk+trivy
centos,CVE-2018-18484,grype+snyk+trivy
centos,CVE-2020-35448,grype+snyk+trivy
centos,CVE-2022-1897,grype+snyk+trivy
centos,CVE-2022-4450,grype+snyk+trivy
centos,CVE-2022-1154,grype+snyk+trivy
centos,CVE-2022-42011,grype+snyk+trivy
centos,CVE-2021-3580,grype+snyk+trivy
centos,CVE-2018-12641,grype+snyk+trivy
centos,CVE-2022-34903,grype+snyk+trivy
centos,CVE-2021-3541,grype+snyk+trivy
centos,CVE-2023-0464,grype+snyk+trivy
centos,CVE-2021-22876,grype+snyk+trivy
centos,CVE-2021-4192,grype+snyk+trivy
centos,CVE-2021-33910,grype+snyk+trivy
centos,CVE-2021-23177,grype+snyk+trivy
centos,CVE-2021-40528,grype+snyk+trivy
centos,CVE-2023-32611,grype+snyk+trivy
